4/20/2017 13:05,4/20/2017 13:13,IP Address,137.48.177.130,100,460,TRUE,4/20/2017 13:13,R_NVanWSTZfw5a5VL,,,,,41.29170227,-96.1710968,anonymous,6850,17.591,266.48,271.437,9,0:00:08,"No, Dr. Graham is not  compliant with HIPAA",0:02:49,NA,HIPAA2,I am guessing,2.031,59.503,101.628,6,0:04:28,Need more information,0:04:39,NA,HIPAA2a,I am guessing,1.931,48.54,49.419,6,0:06:11,"Yes, Dr. Graham is compliant with HIPAA",0:06:21,"[{""id"":""clusterSS_HIPAA3a"",""satisfied"":""""},{""id"":""HIPAA3_38"",""satisfied"":""""},{""id"":""HIPAA3a_39"",""satisfied"":""""},{""id"":""HIPAA2_6"",""satisfied"":""""},{""id"":""HIPAA2b_19"",""satisfied"":""""},{""id"":""HIPAA2c_27"",""satisfied"":""""},{""id"":""HIPAA3_37"",""satisfied"":""""},{""id"":""HIPAA3ai_43"",""satisfied"":""""},{""id"":""HIPAA3aii_57"",""satisfied"":""""},{""id"":""HIPAA3a_39-&gt;HIPAA3a"",""satisfied"":""ST""},{""id"":""HIPAA1_1-&gt;HIPAA1"",""satisfied"":""ST""},{""id"":""HIPAA2_6-&gt;HIPAA2"",""satisfied"":""ST""},{""id"":""HIPAA2a_12-&gt;HIPAA2a"",""satisfied"":""ST""},{""id"":""HIPAA2b_19-&gt;HIPAA2b"",""satisfied"":""ST""},{""id"":""HIPAA2c_27-&gt;HIPAA2c"",""satisfied"":""ST""},{""id"":""HIPAA3_37-&gt;HIPAA3"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43-&gt;HIPAA3ai"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57-&gt;HIPAA3aii"",""satisfied"":""ST""},{""id"":""HIPAA1_1"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA2a"",""satisfied"":""ST""},{""id"":""HIPAA2_11"",""satisfied"":""ST""},{""id"":""HIPAA2b_23"",""satisfied"":""ST""},{""id"":""HIPAA2c_33"",""satisfied"":""ST""},{""id"":""HIPAA2_7"",""satisfied"":""ST""},{""id"":"""",""compliance"":""TOL""},{""id"":""clusterSS_HIPAA3"",""satisfied"":""ST""},{""id"":""HIPAA1_5"",""satisfied"":""ST""}]
",HIPAA3,I am guessing
4/20/2017 13:05,4/20/2017 13:13,IP Address,137.48.255.13,100,451,TRUE,4/20/2017 13:13,R_12hI4iAjsVs2ukp,,,,,41.29170227,-96.1710968,anonymous,1709,6.846,225.545,228.268,8,0:00:14,Need more information,0:01:40,"[{""id"":""HIPAA1_2"",""satisfied"":""ST""},{""id"":""HIPAA1_1"",""satisfied"":""SF""}]
",HIPAA2a,I am guessing,5.053,104.908,106.999,6,0:04:10,"Yes, Dr. Graham is compliant with HIPAA",0:05:29,"[{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""},{""id"":""HIPAA2_7"",""satisfied"":""ST""},{""id"":""HIPAA2_8"",""satisfied"":""ST""},{""id"":""HIPAA2_11"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA2a"",""satisfied"":""ST""},{""id"":""HIPAA2b_23"",""satisfied"":""ST""},{""id"":""HIPAA2c_33"",""satisfied"":""ST""},{""id"":""HIPAA2_10"",""satisfied"":""SF""},{""id"":""HIPAA2_9"",""satisfied"":""SU""}]
",HIPAA2,I am guessing,2.807,94.182,96.231,6,0:05:51,Need more information,0:07:12,"[{""id"":""HIPAA2a_18"",""satisfied"":""ST""},{""id"":""HIPAA2a_12"",""satisfied"":""ST""},{""id"":""HIPAA2a_14"",""satisfied"":""ST""},{""id"":""HIPAA2a_13"",""satisfied"":""SF""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2a_16"",""satisfied"":""SU""},{""id"":""HIPAA2a_15"",""satisfied"":""SF""},{""id"":"""",""compliance"":""""}]
",HIPAA2a,I am guessing
4/20/2017 13:05,4/20/2017 13:15,IP Address,137.48.255.15,100,592,TRUE,4/20/2017 13:15,R_3HYYIElX2MDcVID,,,,,41.29170227,-96.1710968,anonymous,6671,4.203,290.806,297.868,9,0:00:17,"Yes, Dr. Graham is compliant with HIPAA",0:04:18,"[{""id"":""HIPAA1_2"",""satisfied"":""ST""},{""id"":""HIPAA1_3"",""satisfied"":""""},{""id"":""HIPAA2_10"",""satisfied"":""SF""},{""id"":""clusterSS_HIPAA2"",""satisfied"":""""},{""id"":""HIPAA1_4"",""satisfied"":""""},{""id"":""HIPAA2a_18"",""satisfied"":""ST""},{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA2b_21"",""satisfied"":""SF""},{""id"":""HIPAA2b_26"",""satisfied"":""SF""},{""id"":""HIPAA2c_36"",""satisfied"":""SF""}]",HIPAA1,I am guessing,2.594,149.609,152.176,13,0:04:46,"No, Dr. Graham is not  compliant with HIPAA",0:06:58,"[{""id"":""HIPAA1_1"",""satisfied"":""ST""},{""id"":""HIPAA2_10"",""satisfied"":""ST""},{""id"":""HIPAA2_9"",""satisfied"":""ST""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA3"",""satisfied"":""""},{""id"":""HIPAA1_5"",""satisfied"":""""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""}]",HIPAA3,I am guessing,2.156,115.294,116.844,7,0:07:25,"No, Dr. Graham is not compliant with HIPAA",0:09:09,"[{""id"":""HIPAA1_1"",""satisfied"":""""},{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2b_21"",""satisfied"":""SF""},{""id"":""HIPAA2b_26"",""satisfied"":""ST""},{""id"":""HIPAA2c_36"",""satisfied"":""ST""},{""id"":""HIPAA2b_25"",""satisfied"":""ST""},{""id"":""HIPAA2c_35"",""satisfied"":""ST""},{""id"":""HIPAA2c_29"",""satisfied"":""ST""}]",HIPAA2,I am guessing
4/20/2017 13:05,4/20/2017 13:16,IP Address,137.48.255.14,100,621,TRUE,4/20/2017 13:16,R_1KrRTvApmhJFLxB,,,,,41.29170227,-96.1710968,anonymous,2178,36.205,220.155,226.123,9,0:00:57,"No, Dr. Graham is not  compliant with HIPAA",0:02:51,"[{""id"":""HIPAA1_1"",""satisfied"":""ST""}]",HIPAA1,I am semi-confident,78.656,205.334,206.471,6,0:05:26,"No, Dr. Graham is not  compliant with HIPAA",0:07:13,"[{""id"":""HIPAA1_2"",""satisfied"":""""},{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA1_4"",""satisfied"":""""},{""id"":""clusterSS_HIPAA2"",""satisfied"":""""},{""id"":""HIPAA2_10"",""satisfied"":""ST""}]",HIPAA2,I am semi-confident,2.457,143.723,144.677,6,0:07:37,"Yes, Dr. Graham is compliant with HIPAA",0:09:34,"[{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA3_38"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA3a"",""satisfied"":""ST""},{""id"":""HIPAA2c_29"",""satisfied"":""ST""},{""id"":""HIPAA3ai_45"",""satisfied"":""ST""}]
Solve",HIPAA3,I am guessing
4/20/2017 13:05,4/20/2017 13:18,IP Address,137.48.255.14,100,789,TRUE,4/20/2017 13:18,R_21mRBvyazlNdS8X,,,,,41.29170227,-96.1710968,anonymous,4830,36.125,323.187,324.649,7,0:00:33,"Yes, Dr. Graham is compliant with HIPAA",0:04:38,"[{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA3ai_45"",""satisfied"":""ST""},{""id"":""HIPAA3aii_59"",""satisfied"":""ST""},{""id"":""HIPAA3aii_62"",""satisfied"":""ST""}]",HIPAA3,I am semi-confident,7.01,271.964,273.121,7,0:05:30,"Yes, Dr. Graham is compliant with HIPAA",0:09:48,"[{""id"":""HIPAA1_1"",""satisfied"":""ST""}]",HIPAA1,I am semi-confident,4.784,141.089,142.41,6,0:10:10,"Yes, Dr. Graham is compliant with HIPAA",0:12:15,"[{""id"":""HIPAA1_1"",""satisfied"":""ST""}]",HIPAA1,I am semi-confident
4/20/2017 13:05,4/20/2017 13:18,IP Address,137.48.255.14,100,779,TRUE,4/20/2017 13:18,R_3s6vaDdyvPcWBZp,,,,,41.29170227,-96.1710968,anonymous,6739,25.315,319.093,320.577,30,0:00:26,"Yes, Dr. Graham is compliant with HIPAA",0:01:12,"[{""id"":""HIPAA3a_41"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA3ai"",""satisfied"":""ST""},{""id"":""HIPAA3a_40"",""satisfied"":""ST""},{""id"":"""",""compliance"":""""}]
",HIPAA3a,I am guessing,5.595,259.122,261.595,10,0:05:44,"Yes, Dr. Graham is compliant with HIPAA",0:09:35,"[{""id"":""HIPAA2a_13"",""satisfied"":""ST""},{""id"":""HIPAA2a_12"",""satisfied"":""ST""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2a_14"",""satisfied"":""ST""},{""id"":""HIPAA2a_16"",""satisfied"":""ST""},{""id"":""HIPAA2_10"",""satisfied"":""ST""},{""id"":""HIPAA2_9"",""satisfied"":""ST""},{""id"":""HIPAA2_11"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA2a"",""satisfied"":""ST""},{""id"":""HIPAA2b_23"",""satisfied"":""ST""},{""id"":""HIPAA2c_33"",""satisfied"":""ST""},{""id"":""HIPAA1_1"",""satisfied"":""ST""}]",HIPAA2a,I am guessing,4.012,170.557,172.262,8,0:09:59,"Yes, Dr. Graham is compliant with HIPAA",0:12:36,"[{""id"":""HIPAA2c_35"",""satisfied"":""ST""},{""id"":""HIPAA2b_25"",""satisfied"":""ST""},{""id"":""HIPAA2c_36"",""satisfied"":""ST""},{""id"":""HIPAA2b_26"",""satisfied"":""ST""},{""id"":""HIPAA2c_34"",""satisfied"":""SU""},{""id"":""HIPAA2c_32"",""satisfied"":""ST""},{""id"":""HIPAA2c_31"",""satisfied"":""ST""},{""id"":""HIPAA2c_29"",""satisfied"":""ST""},{""id"":""HIPAA2c_30"",""satisfied"":""ST""},{""id"":""HIPAA2c_28"",""satisfied"":""ST""},{""id"":"""",""compliance"":""""}]",HIPAA2c,I am semi-confident
4/20/2017 13:05,4/20/2017 13:19,IP Address,137.48.178.88,100,810,TRUE,4/20/2017 13:19,R_1PZfvOZBJKG1unW,,,,,41.29170227,-96.1710968,anonymous,6548,27.632,364.571,377.272,12,0:00:40,"Yes, Dr. Graham is compliant with HIPAA",0:06:06,"[{""id"":""HIPAA3ai_43"",""satisfied"":""ST""},{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA3ai_45"",""satisfied"":""ST""},{""id"":""HIPAA3aii_62"",""satisfied"":""ST""}]
",HIPAA3ai,I am guessing,7.6,256.773,258.273,8,0:06:39,"Yes, Dr. Graham is compliant with HIPAA",0:10:14,"[{""id"":""HIPAA2b_21"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""},{""id"":""clusterSS_HIPAA2b"",""satisfied"":""""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2a_16"",""satisfied"":""ST""}]
",HIPAA2b,I am guessing,6.616,153.584,154.501,6,0:10:59,"Yes, Dr. Graham is compliant with HIPAA",0:12:51,"[{""id"":""HIPAA1_1"",""satisfied"":""ST""},{""id"":""HIPAA2_10"",""satisfied"":""ST""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2b_25"",""satisfied"":""ST""},{""id"":""HIPAA2c_35"",""satisfied"":""ST""},{""id"":""HIPAA2b_26"",""satisfied"":""ST""},{""id"":""HIPAA2c_36"",""satisfied"":""ST""},{""id"":""HIPAA2c_32"",""satisfied"":""SF""},{""id"":""HIPAA2c_29"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""},{""id"":""HIPAA2a_18"",""satisfied"":""SF""}]
",HIPAA2b,I am guessing
4/20/2017 13:05,4/20/2017 13:19,IP Address,137.48.255.15,100,858,TRUE,4/20/2017 13:19,R_By0ZNdYdMw0Ke4h,,,,,41.29170227,-96.1710968,anonymous,2793,29.854,335.416,337.804,5,0:00:22,"Yes, Dr. Graham is compliant with HIPAA",0:01:01,"[{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA2b_21"",""satisfied"":""ST""},{""id"":""HIPAA3ai_45"",""satisfied"":""ST""},{""id"":""HIPAA3ai_51"",""satisfied"":""ST""},{""id"":""HIPAA3ai_48"",""satisfied"":""ST""},{""id"":""HIPAA3aii_59"",""satisfied"":""ST""}]
",HIPAA3ai,I am very confident,3.944,325.042,326.028,6,0:05:42,"Yes, Dr. Graham is compliant with HIPAA",0:10:30,"[{""id"":""HIPAA1_1"",""satisfied"":""ST""},{""id"":""HIPAA2_10"",""satisfied"":""ST""},{""id"":""HIPAA2a_16"",""satisfied"":""ST""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2b_25"",""satisfied"":""ST""},{""id"":""HIPAA2c_35"",""satisfied"":""ST""},{""id"":""HIPAA2b_26"",""satisfied"":""ST""},{""id"":""HIPAA2c_36"",""satisfied"":""ST""},{""id"":""HIPAA2b_21"",""satisfied"":""ST""},{""id"":""HIPAA2a_13"",""satisfied"":""ST""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""},{""id"":""HIPAA2a_18"",""satisfied"":""SF""},{""id"":""HIPAA2c_32"",""satisfied"":""ST""},{""id"":""HIPAA3aii_61"",""satisfied"":""SF""}]","HIPAA2a,HIPAA2b",I am semi-confident,6.465,159.102,160.506,5,0:11:00,"Yes, Dr. Graham is compliant with HIPAA",0:13:23,"[{""id"":""HIPAA1_1"",""satisfied"":""ST""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""},{""id"":""HIPAA2_10"",""satisfied"":""""},{""id"":""HIPAA2a_18"",""satisfied"":""SF""},{""id"":""HIPAA2a_16"",""satisfied"":""ST""},{""id"":""HIPAA2b_21"",""satisfied"":""SF""},{""id"":""HIPAA2b_26"",""satisfied"":""ST""},{""id"":""HIPAA2c_36"",""satisfied"":""ST""},{""id"":""HIPAA2b_25"",""satisfied"":""ST""},{""id"":""HIPAA2c_35"",""satisfied"":""ST""},{""id"":""HIPAA2c_32"",""satisfied"":""SF""}]
",HIPAA2a,I am semi-confident
4/20/2017 13:05,4/20/2017 13:20,IP Address,137.48.255.13,100,859,TRUE,4/20/2017 13:20,R_6J2JO6tUaYK4569,,,,,41.29170227,-96.1710968,anonymous,8725,34.517,369.936,371.953,9,0:00:35,"Yes, Dr. Graham is compliant with HIPAA",0:05:40,"[{""id"":""HIPAA3aii_62"",""satisfied"":""ST""},{""id"":""HIPAA3aii_61"",""satisfied"":""SF""},{""id"":""HIPAA3aii_59"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43"",""satisfied"":""ST""}]",HIPAA3aii,I am semi-confident,2.423,281.889,283.385,7,0:06:20,Need more information,0:10:30,"[{""id"":""HIPAA2b_25"",""satisfied"":""ST""},{""id"":""HIPAA2c_35"",""satisfied"":""ST""},{""id"":""HIPAA2b_26"",""satisfied"":""ST""},{""id"":""HIPAA2c_36"",""satisfied"":""ST""},{""id"":""HIPAA2b_21"",""satisfied"":""ST""},{""id"":""HIPAA2a_16"",""satisfied"":""ST""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2a_13"",""satisfied"":""ST""},{""id"":""HIPAA2a_18"",""satisfied"":""SF""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""}]",HIPAA2b,I am semi-confident,2.173,183.612,184.973,7,0:11:00,Need more information,0:13:40,"[{""id"":""HIPAA2c_29"",""satisfied"":""ST""},{""id"":""HIPAA2c_32"",""satisfied"":""SF""},{""id"":""HIPAA2c_36"",""satisfied"":""ST""},{""id"":""HIPAA2b_26"",""satisfied"":""ST""},{""id"":""HIPAA2c_35"",""satisfied"":""ST""},{""id"":""HIPAA2b_25"",""satisfied"":""ST""},{""id"":""HIPAA2a_16"",""satisfied"":""ST""},{""id"":""HIPAA2a_18"",""satisfied"":""SF""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2a_13"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""}]",HIPAA2c,I am semi-confident
4/20/2017 13:05,4/20/2017 13:22,IP Address,137.48.255.13,100,1053,TRUE,4/20/2017 13:22,R_1mho6w3f1ravOq2,,,,,41.29170227,-96.1710968,anonymous,7945,21.352,362.506,371.167,6,0:00:01,"Yes, Dr. Graham is compliant with HIPAA",0:05:02,"[{""id"":""HIPAA3ai_45"",""satisfied"":""ST""},{""id"":""HIPAA3ai_44"",""satisfied"":""ST""},{""id"":""HIPAA3ai_43"",""satisfied"":""ST""},{""id"":""HIPAA2_6"",""satisfied"":""ST""},{""id"":""HIPAA2b_19"",""satisfied"":""ST""},{""id"":""HIPAA2c_27"",""satisfied"":""ST""},{""id"":""HIPAA3_37"",""satisfied"":""ST""},{""id"":""HIPAA3a_39"",""satisfied"":""ST""},{""id"":""HIPAA3aii_57"",""satisfied"":""ST""},{""id"":""HIPAA3aii_59"",""satisfied"":""ST""},{""id"":""HIPAA3aii_62"",""satisfied"":""ST""},{""id"":""HIPAA3aii_60"",""satisfied"":""ST""},{""id"":""HIPAA3aii_58"",""satisfied"":""ST""},{""id"":"""",""compliance"":""""},{""id"":""HIPAA3a_41"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA3ai"",""satisfied"":""ST""},{""id"":""HIPAA3a_42"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA3aii"",""satisfied"":""ST""},{""id"":""HIPAA3a_40"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA3a"",""satisfied"":""ST""},{""id"":""HIPAA3_38"",""satisfied"":""ST""},{""id"":""clusterSS_HIPAA3"",""satisfied"":""ST""},{""id"":""HIPAA1_5"",""satisfied"":""ST""},{""id"":""HIPAA1_3"",""satisfied"":""ST""},{""id"":""HIPAA1_2"",""satisfied"":""ST""}]
",HIPAA3,I am very confident,3.697,258.585,259.744,9,0:05:46,"Yes, Dr. Graham is compliant with HIPAA",0:09:38,"[{""id"":""HIPAA1_1"",""satisfied"":""ST""},{""id"":""HIPAA2_10"",""satisfied"":""ST""},{""id"":""HIPAA2_9"",""satisfied"":""ST""},{""id"":""HIPAA2a_18"",""satisfied"":""SF""},{""id"":""HIPAA2a_13"",""satisfied"":""SF""},{""id"":""HIPAA2a_17"",""satisfied"":""ST""},{""id"":""HIPAA2a_16"",""satisfied"":""SF""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""}]
",HIPAA1,I am very confident,2.359,401.581,403.211,9,0:10:11,"Yes, Dr. Graham is compliant with HIPAA",0:16:17,"[{""id"":""HIPAA2c_27"",""satisfied"":""SF""},{""id"":""HIPAA2_6"",""satisfied"":""SF""},{""id"":""HIPAA2b_19"",""satisfied"":""SF""},{""id"":""HIPAA3_37"",""satisfied"":""SF""},{""id"":""HIPAA3a_39"",""satisfied"":""SF""},{""id"":""HIPAA3ai_43"",""satisfied"":""SF""},{""id"":""HIPAA3aii_57"",""satisfied"":""SF""},{""id"":""HIPAA2c_29"",""satisfied"":""ST""},{""id"":""HIPAA2c_32"",""satisfied"":""SF""},{""id"":""HIPAA2c_36"",""satisfied"":""ST""},{""id"":""HIPAA2b_26"",""satisfied"":""ST""},{""id"":""HIPAA2c_35"",""satisfied"":""ST""},{""id"":""HIPAA2b_25"",""satisfied"":""ST""},{""id"":""HIPAA2a_16"",""satisfied"":""ST""},{""id"":""HIPAA2a_17"",""satisfied"":""SF""},{""id"":""HIPAA2a_13"",""satisfied"":""SF""},{""id"":""HIPAA2a_18"",""satisfied"":""SF""}]",HIPAA2c,I am semi-confident
